Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/445/GCA_900542445.1_genomic.fna.gz	0.1551	0.1087	98.79	15.000	NA-NA	HIGH	NA-NA	15	15.533	7976/11641	98.79	35	UQNN01000001.1 uncultured Clostridiales bacterium isolate UMGS462 genome assembly, contig: NODE_2_length_402639_cov_8.139072, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/675/GCA_000435675.1_genomic.fna.gz	0.1551	0.0724	97.04	15.000	NA-NA	HIGH	NA-NA	15	14.926	3009/7645	97.04	70	FR895120.1 Eggerthella sp. CAG:298 genomic scaffold, scf28, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/174/195/GCF_000174195.1_genomic.fna.gz	0.1551	0.1638	98.41	15.000	NA-NA	HIGH	NA-NA	15	13.699	10643/17492	98.41	2105	NZ_ACFY01000179.1 Roseburia inulinivorans DSM 16841 R_inulinivorans-1.0.1_Cont604.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/805/GCF_000154805.1_genomic.fna.gz	0.1289	0.0844	99.07	12.473	NA-NA	HIGH	NA-NA	12	12.473	7462/9984	99.07	66	NZ_DS562854.1 [Clostridium] spiroforme DSM 1552 Scfld_02_11, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/473/545/GCF_003473545.1_genomic.fna.gz	0.1223	0.1211	99.34	11.830	NA-NA	HIGH	NA-NA	12	11.830	13307/16347	99.34	445	NZ_QUCM01000001.1 Clostridium sp. AM22-11AC AM22-11AC.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/335/GCF_003478335.1_genomic.fna.gz	0.1126	0.0935	98.83	10.892	NA-NA	HIGH	NA-NA	11	10.892	9281/13379	98.83	736	NZ_QUFB01000001.1 Clostridium sp. AM49-4BH AM49-4BH.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/480/725/GCA_003480725.1_genomic.fna.gz	0.1066	0.0911	97.94	10.312	NA-NA	HIGH	NA-NA	11	10.312	7429/14143	97.94	1863	QUJQ01000001.1 Clostridiaceae bacterium AM27-36LB AM27-36LB.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/547/165/GCA_900547165.1_genomic.fna.gz	0.1048	0.0552	98.72	10.141	NA-NA	HIGH	NA-NA	10	10.141	5743/8560	98.72	8	URFZ01000001.1 uncultured Clostridiales bacterium isolate UMGS964 genome assembly, contig: NODE_47_length_177973_cov_5.869833, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/542/115/GCA_900542115.1_genomic.fna.gz	0.1046	0.0508	98.97	10.115	NA-NA	HIGH	NA-NA	10	10.115	5809/8008	98.97	85	UQMC01000001.1 uncultured Oscillibacter sp. isolate UMGS426 genome assembly, contig: NODE_390_length_35521_cov_5.215841, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/154/345/GCA_000154345.1_genomic.fna.gz	0.0941	0.0803	99.55	9.106	NA-NA	HIGH	NA-NA	9	9.106	12034/13860	99.55	118	DS480351.1 Clostridium leptum DSM 753 Scfld_02_20 genomic scaffold, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/432/135/GCA_000432135.1_genomic.fna.gz	0.0919	0.0609	98.35	8.891	NA-NA	HIGH	NA-NA	9	8.891	6596/11056	98.35	175	HF990512.1 Firmicutes bacterium CAG:124 genomic scaffold, scf7, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/010/120/595/GCF_010120595.1_genomic.fna.gz	0.0871	0.0478	98.73	8.422	NA-NA	HIGH	NA-NA	8	8.422	5774/8584	98.73	10	NZ_CP038020.1 Streptococcus thermophilus strain ATCC 19258 chromosome, complete genome
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/004/134/775/GCF_004134775.1_genomic.fna.gz	0.0853	0.0581	98.87	8.256	NA-NA	HIGH	NA-NA	8	8.256	7692/10944	98.87	4	NZ_SDOZ01000001.1 Candidatus Borkfalkia ceftriaxoniphila strain HDS1380 MM4TEC2__C1_L_46754_, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/461/955/GCF_003461955.1_genomic.fna.gz	0.0844	0.0818	98.30	8.165	NA-NA	HIGH	NA-NA	8	8.165	9407/16005	98.30	3231	NZ_QTYB01000001.1 Ruminococcus sp. AM36-2AA AM36-2AA.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/478/885/GCF_000478885.1_genomic.fna.gz	0.0785	0.0586	97.99	7.596	NA-NA	HIGH	NA-NA	8	7.596	6532/12261	97.99	89	NC_022567.1 Adlercreutzia equolifaciens DSM 19450, complete sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/725/GCA_902362725.1_genomic.fna.gz	0.0772	0.0717	98.20	7.467	NA-NA	HIGH	NA-NA	8	7.467	8674/15223	98.20	1765	CABIXM010000001.1 Clostridiaceae bacterium isolate MGYG-HGUT-00051 genome assembly, contig: .13470_2_93.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/480/315/GCF_003480315.1_genomic.fna.gz	0.0766	0.0643	99.00	7.414	NA-NA	HIGH	NA-NA	7	7.414	9997/13649	99.00	713	NZ_QUIV01000001.1 Clostridium sp. AM33-3 AM33-3.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/221/595/GCF_002221595.1_genomic.fna.gz	0.0753	0.0567	98.90	7.285	NA-NA	HIGH	NA-NA	7	7.285	8296/11682	98.90	3	NZ_NHMP01000010.1 Turicimonas muris strain YL45 NODE_10_length_86772_cov_154.734_ID_4070, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/334/015/GCF_014334015.1_genomic.fna.gz	0.0742	0.1305	96.45	7.173	NA-NA	HIGH	NA-NA	11	7.173	9294/28477	96.45	8875	NZ_CP060488.1 Bacteroides sp. M10 chromosome
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/013/300/725/GCF_013300725.1_genomic.fna.gz	0.0736	0.0650	99.44	7.124	NA-NA	HIGH	NA-NA	8	7.124	12298/14625	99.44	96	NZ_JAAIMM010000099.1 Coprococcus comes strain MSK.16.63 NODE_100_length_772_cov_1680.08, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/096/535/GCA_003096535.1_genomic.fna.gz	0.0732	0.0537	97.94	7.081	NA-NA	HIGH	NA-NA	7	7.081	6314/12033	97.94	816	QEKJ01000001.1 Agathobaculum butyriciproducens strain DSM 100391 Ga0215719_101, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/008/681/155/GCA_008681155.1_genomic.fna.gz	0.0731	0.0603	95.92	7.067	NA-NA	HIGH	NA-NA	7	7.067	3483/12682	95.92	1061	NAJW01000001.1 Firmicutes bacterium isolate LMAG:5 MEG_5_1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/223/365/GCA_018223365.1_genomic.fna.gz	0.0722	0.0636	96.46	6.989	NA-NA	HIGH	NA-NA	6	6.989	4568/13981	96.46	4379	JAGTTP010000001.1 Clostridiaceae bacterium Marseille-Q4145 NODE_1_length_2174814_cov_68.960047, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/223/435/GCA_018223435.1_genomic.fna.gz	0.0720	0.0763	99.13	6.964	NA-NA	HIGH	NA-NA	7	6.964	12979/17009	99.13	841	JAGTTO010000001.1 Lachnospiraceae bacterium Marseille-Q4251 NODE_1_length_4042890_cov_28.160512, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/173/975/GCF_000173975.1_genomic.fna.gz	0.0694	0.0596	99.21	6.718	NA-NA	HIGH	NA-NA	8	6.718	10990/14047	99.21	488	NZ_ACEP01000175.1 Anaerobutyricum hallii DSM 3353 E_hallii-1.0_Cont496.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/478/505/GCF_003478505.1_genomic.fna.gz	0.0681	0.0635	97.45	6.585	NA-NA	HIGH	NA-NA	6	6.585	6809/15160	97.45	3468	NZ_QUFI01000001.1 Clostridium sp. AF27-2AA AF27-2AA.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/127/965/GCF_002127965.1_genomic.fna.gz	0.0673	0.0434	99.30	6.514	NA-NA	HIGH	NA-NA	6	6.514	8485/10564	99.30	1	NZ_CP018787.1 Oxalobacter formigenes strain HC-1 chromosome, complete genome
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/478/355/GCA_003478355.1_genomic.fna.gz	0.0664	0.0752	97.52	6.425	NA-NA	HIGH	NA-NA	6	6.425	8469/18419	97.52	2811	QUFC01000001.1 Lachnospiraceae bacterium AM48-27BH AM48-27BH.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/120/005/GCF_900120005.1_genomic.fna.gz	0.0633	0.0608	98.86	6.123	NA-NA	HIGH	NA-NA	6	6.123	11052/15778	98.86	189	NZ_LT635438.1 Holdemania sp. Marseille-P2844 strain Marseille-P2844T, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/002/160/865/GCF_002160865.1_genomic.fna.gz	0.0631	0.0459	98.14	6.108	NA-NA	HIGH	NA-NA	6	6.108	6550/11718	98.14	64	NZ_NFLJ01000001.1 Massilimicrobiota timonensis strain An13 An13_contig_1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/306/095/GCA_014306095.1_genomic.fna.gz	0.0603	0.0330	98.20	5.835	NA-NA	HIGH	NA-NA	6	5.835	5085/8934	98.20	144	JACRWC010000048.1 Clostridiales Family XIII bacterium BX16 BX-16_ctg00003, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/385/265/GCA_014385265.1_genomic.fna.gz	0.0603	0.0437	99.45	5.835	NA-NA	HIGH	NA-NA	6	5.835	10138/12010	99.45	81	JACRTJ010000018.1 Lachnospiraceae bacterium BX10 BX10_ctg00001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/557/155/GCA_900557155.1_genomic.fna.gz	0.0589	0.0245	98.86	5.702	NA-NA	HIGH	NA-NA	5	5.702	4826/6883	98.86	25	USRO01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS2012 genome assembly, contig: NODE_382_length_25202_cov_3.13011, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/369/915/GCA_018369915.1_genomic.fna.gz	0.0583	0.0332	99.78	5.642	NA-NA	HIGH	NA-NA	5	5.642	8791/9424	99.78	1	JAGZBI010000014.1 Clostridiales bacterium isolate L3_106_000M1_dasL3_106_000M1_metabat.metabat.113 L3_106_000M1_scaffold_1027, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/239/295/GCF_000239295.1_genomic.fna.gz	0.0573	0.0572	98.88	5.547	NA-NA	HIGH	NA-NA	5	5.547	11567/16381	98.88	619	NZ_JH417617.1 Flavonifractor plautii ATCC 29863 Scfld0, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/949/455/GCF_000949455.1_genomic.fna.gz	0.0560	0.0601	99.18	5.420	NA-NA	HIGH	NA-NA	5	5.420	13838/17864	99.18	490	NZ_JXXK01000001.1 Ruthenibacterium lactatiformans strain 585-1 contig00001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/915/GCA_900546915.1_genomic.fna.gz	0.0556	0.0302	99.74	5.380	NA-NA	HIGH	NA-NA	5	5.380	8175/8856	99.74	1	UREY01000001.1 uncultured Clostridiales bacterium isolate UMGS930 genome assembly, contig: NODE_20_length_147313_cov_11.476185, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/362/775/GCA_902362775.1_genomic.fna.gz	0.0546	0.0412	99.12	5.286	NA-NA	HIGH	NA-NA	5	5.286	9444/12434	99.12	415	CABIXV010000001.1 Clostridiales bacterium isolate MGYG-HGUT-00059 genome assembly, contig: .14207_7_18.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/460/605/GCF_003460605.1_genomic.fna.gz	0.0536	0.0642	98.62	5.184	NA-NA	HIGH	NA-NA	5	5.184	12646/19464	98.62	2501	NZ_QTVN01000001.1 Ruminococcus sp. AF31-8BH AF31-8BH.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/001/244/995/GCF_001244995.1_genomic.fna.gz	0.0505	0.0409	98.56	4.883	NA-NA	HIGH	NA-NA	5	4.883	8422/13212	98.56	695	NZ_LN869523.1 Intestinimonas massiliensis strain GD2, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/269/275/GCF_003269275.1_genomic.fna.gz	0.0500	0.0302	98.39	4.837	NA-NA	HIGH	NA-NA	5	4.837	5990/9898	98.39	15	NZ_QLTS01000001.1 Phascolarctobacterium faecium DSM 14760 Ga0215641_101, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/112/755/GCA_003112755.1_genomic.fna.gz	0.0474	0.0530	98.89	4.588	NA-NA	HIGH	NA-NA	4	4.588	11428/16161	98.89	358	BFBT01000001.1 Lawsonibacter asaccharolyticus DNA, contig01, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/018/408/705/GCF_018408705.1_genomic.fna.gz	0.0413	0.0367	98.99	3.994	NA-NA	HIGH	NA-NA	4	3.994	10407/14246	98.99	369	NZ_AP023420.1 Oscillibacter sp. MM59 chromosome
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/019/116/105/GCA_019116105.1_genomic.fna.gz	0.0392	0.0268	97.73	3.792	NA-NA	HIGH	NA-NA	4	3.792	5517/11250	97.73	45	DXCH01000011.1 MAG TPA_asm: Candidatus Eubacterium avistercoris isolate CHK192-9172 CHK192__C10135_L4254_SAMEA5754836, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/435/715/GCA_000435715.1_genomic.fna.gz	0.0381	0.0205	98.04	3.683	NA-NA	HIGH	NA-NA	3	3.683	4852/8976	98.04	44	FR882571.1 Firmicutes bacterium CAG:145 genomic scaffold, scf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/210/055/GCF_000210055.1_genomic.fna.gz	0.0376	0.0354	99.23	3.633	NA-NA	HIGH	NA-NA	3	3.633	11498/14631	99.23	512	NC_021021.1 Gordonibacter pamelaeae 7-10-1-b, complete sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/209/135/GCA_905209135.1_genomic.fna.gz	0.0358	0.0154	99.60	3.467	NA-NA	HIGH	NA-NA	3	3.467	6170/6997	99.60	4	CAJLRT010000001.1 TPA_asm: uncultured Clostridiales bacterium isolate ERR1600622-bin.54 genome assembly, contig: NODE_2518_length_23009_cov_5.527882, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/000/285/855/GCA_000285855.2_genomic.fna.gz	0.0353	0.0476	95.44	3.410	NA-NA	HIGH	NA-NA	3	3.410	4243/18044	95.44	2870	HE978651.1 Ruminococcus sp. JC304 genomic scaffold, scaffold00001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/697/165/GCF_003697165.2_genomic.fna.gz	0.0351	0.0461	97.32	3.394	NA-NA	HIGH	NA-NA	3	3.394	9157/21223	97.32	27	NZ_CP033092.2 Escherichia coli DSM 30083 = JCM 1649 = ATCC 11775 chromosome, complete genome
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/539/885/GCA_900539885.1_genomic.fna.gz	0.0317	0.0198	98.67	3.065	NA-NA	HIGH	NA-NA	6	3.065	6944/10522	98.67	521	UQDT01000001.1 uncultured Faecalibacterium sp. isolate UMGS184 genome assembly, contig: NODE_6_length_188921_cov_14.917396, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/553/545/GCA_900553545.1_genomic.fna.gz	0.0309	0.0136	98.49	2.988	NA-NA	HIGH	NA-NA	3	2.988	4584/7341	98.49	64	USDP01000001.1 uncultured Clostridiales bacterium isolate UMGS1621 genome assembly, contig: NODE_647_length_45097_cov_3.755917, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/019/118/705/GCA_019118705.1_genomic.fna.gz	0.0307	0.0179	98.24	2.975	NA-NA	HIGH	NA-NA	3	2.975	5591/9692	98.24	70	DWYK01000063.1 MAG TPA_asm: Candidatus Merdibacter merdigallinarum isolate ChiGjej6B6-453 ChiGjej6B6M5__C102091_L13138_SAMN08009849, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/541/315/GCA_900541315.1_genomic.fna.gz	0.0306	0.0244	98.62	2.957	NA-NA	HIGH	NA-NA	3	2.957	8409/12948	98.62	1426	UQJF01000001.1 uncultured Clostridium sp. isolate UMGS337 genome assembly, contig: NODE_92_length_78578_cov_13.194949, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/761/905/GCA_900761905.1_genomic.fna.gz	0.0263	0.0152	99.60	2.540	99.56-99.64	2.540	2.43-2.64	2	2.655	7860/9606	99.35	1	CAAFEP010000001.1 TPA_asm: Firmicutes bacterium, isolate HGM14224, WGS project CAAFEP010000000 data, contig: SRS104400_78_k99_1365, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/014/384/805/GCA_014384805.1_genomic.fna.gz	0.0254	0.0146	98.36	2.462	98.31-98.44	2.462	2.31-2.60	2	2.750	5370/9744	98.10	107	JACRSS010000001.1 Christensenellaceae bacterium NSJ-63 L27_ctg001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/001/916/965/GCA_001916965.1_genomic.fna.gz	0.0235	0.0212	98.87	2.272	98.83-98.93	2.272	2.18-2.36	2	2.551	9587/15016	98.56	300	MNTL01000026.1 MAG: Roseburia sp. CAG:10041_57 Ley3_66761_scaffold_10235, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/905/209/085/GCA_905209085.1_genomic.fna.gz	0.0224	0.0180	99.37	2.168	99.35-99.49	2.168	1.93-2.19	2	2.422	9836/13425	99.00	2	CAJLRM010000001.1 TPA_asm: uncultured Clostridiales bacterium isolate ERR1600743-bin.83 genome assembly, contig: NODE_1_length_705068_cov_32.696169, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/154/565/GCF_000154565.1_genomic.fna.gz	0.0215	0.0209	98.96	2.082	98.92-99.03	2.082	1.96-2.14	2	2.420	10249/15873	98.60	677	NZ_DS544194.1 Anaerotruncus colihominis DSM 17241 Scfld_02_27, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/169/255/GCF_000169255.2_genomic.fna.gz	0.0208	0.0230	98.32	2.014	98.29-98.39	2.014	1.90-2.06	2	2.479	9336/17982	97.91	1039	NZ_AAXG02000066.1 Pseudoflavonifractor capillosus ATCC 29799 B_capillosus-2.0.1_Cont402, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/885/GCA_900546885.1_genomic.fna.gz	0.0204	0.0114	99.14	1.978	99.05-99.19	1.978	1.87-2.15	2	2.398	6078/9156	98.69	26	UREN01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS927 genome assembly, contig: NODE_70_length_70317_cov_20.809980, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/002/160/535/GCA_002160535.1_genomic.fna.gz	0.0201	0.0183	98.99	1.943	98.97-99.05	1.943	1.84-1.97	2	2.367	9608/15134	98.55	310	NFKU01000001.1 UNVERIFIED_ORG: Lacrimispora saccharolytica strain An168 An168_contig_1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/900/199/495/GCF_900199495.1_genomic.fna.gz	0.0200	0.0193	98.75	1.938	98.67-98.81	1.938	1.85-2.13	2	2.626	9360/15914	98.30	695	NZ_LT962672.1 Clostridium sp. SN20, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/290/175/GCF_014290175.1_genomic.fna.gz	0.0199	0.0171	98.30	1.921	98.24-98.37	1.921	1.83-1.99	2	2.443	7235/14150	97.86	2185	NZ_JACOOR010000001.1 Anaerosacchariphilus sp. NSJ-68 H10_ctg001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/477/705/GCF_003477705.1_genomic.fna.gz	0.0195	0.0151	97.91	1.890	97.71-98.00	1.890	1.79-2.31	2	2.669	5655/12554	97.46	1219	NZ_QUDV01000001.1 Dorea sp. AF36-15AT AF36-15AT.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/024/265/GCF_000024265.1_genomic.fna.gz	0.0193	0.0183	99.41	1.872	99.35-99.45	1.872	1.79-1.96	2	2.598	11164/15631	98.92	1	NC_013204.1 Eggerthella lenta DSM 2243, complete sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/003/460/745/GCA_003460745.1_genomic.fna.gz	0.0189	0.0160	98.03	1.827	97.96-98.11	1.827	1.73-1.92	2	2.524	6339/13854	97.51	208	QTVU01000001.1 Firmicutes bacterium AM55-24TS AM55-24TS.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/902/363/135/GCA_902363135.1_genomic.fna.gz	0.0182	0.0179	98.62	1.763	98.56-98.69	1.763	1.69-1.84	2	2.303	8895/16024	98.12	1236	CABIZF010000001.1 Lachnospiraceae bacterium isolate MGYG-HGUT-00092 genome assembly, contig: .20287_6_63.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/015/560/805/GCF_015560805.1_genomic.fna.gz	0.0181	0.0142	98.60	1.753	98.53-98.67	1.753	1.68-1.83	2	2.163	7072/13108	98.03	260	NZ_JADMSO010000010.1 Mediterraneibacter glycyrrhizinilyticus strain BSD2780061687b_171204_B1 NODE_10_length_104764_cov_61.4239, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/541/905/GCA_900541905.1_genomic.fna.gz	0.0159	0.0088	99.70	1.542	99.64-99.76	1.542	1.46-1.59	2	1.940	6571/9056	98.97	1	UQLQ01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS404 genome assembly, contig: NODE_6_length_212102_cov_4.722566, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/019/119/575/GCA_019119575.1_genomic.fna.gz	0.0156	0.0130	99.03	1.511	98.96-99.10	1.511	1.44-1.57	2	1.968	7954/13675	98.27	71	DWWT01000043.1 MAG TPA_asm: Candidatus Enterocloster excrementipullorum isolate CHK180-15479 CHK180__C103668_L28970_SAMEA5754824, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/546/685/GCA_900546685.1_genomic.fna.gz	0.0156	0.0069	99.38	1.507	99.31-99.47	1.507	1.42-1.59	2	1.988	4740/7310	98.61	11	UREB01000001.1 uncultured Clostridiales bacterium isolate UMGS913 genome assembly, contig: NODE_380_length_41473_cov_4.232942, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/435/815/GCF_003435815.1_genomic.fna.gz	0.0149	0.0114	98.40	1.441	98.29-98.49	1.441	1.38-1.51	2	1.862	5953/12601	97.61	1140	NZ_QTUV01000001.1 Dorea sp. AM10-31 AM10-31.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/014/333/425/GCF_014333425.1_genomic.fna.gz	0.0149	0.0134	98.69	1.441	98.62-98.76	1.441	1.38-1.50	2	2.055	7642/14844	97.88	361	NZ_JACRYT010000001.1 Mogibacterium sp. BX12 BX-12_ctg0001, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/225/345/GCF_000225345.1_genomic.fna.gz	0.0146	0.0137	98.34	1.410	98.24-98.42	1.410	1.34-1.48	2	2.035	6939/15124	97.52	1594	NC_015977.1 Roseburia hominis A2-183, complete sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/268/275/GCF_003268275.1_genomic.fna.gz	0.0142	0.0111	98.95	1.371	98.88-99.03	1.371	1.31-1.44	2	1.901	6960/12763	98.06	100	NZ_QLYR01000010.1 Hydrogeniiclostidium mannosilyticum strain ASD2818 NODE_10_length_102791_cov_82.409018, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/000/235/505/GCF_000235505.1_genomic.fna.gz	0.0139	0.0207	96.91	1.346	96.83-97.00	1.346	1.29-1.41	2	1.884	6828/24141	96.01	280	NZ_JH379027.1 Hungatella hathewayi WAL-18680 supercont1.1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/018/223/385/GCA_018223385.1_genomic.fna.gz	0.0133	0.0108	98.26	1.290	98.17-98.34	1.290	1.23-1.36	2	1.828	5822/13562	97.31	568	JAGTTR010000010.1 Oscillospiraceae bacterium Marseille-Q3528 NODE_10_length_123350_cov_15.6595, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCF/003/479/605/GCF_003479605.1_genomic.fna.gz	0.0133	0.0103	97.89	1.289	97.79-97.97	1.289	1.21-1.36	2	1.789	4886/12794	96.94	809	NZ_QUHR01000001.1 Roseburia sp. AF12-17LB AF12-17LB.Scaf1, whole genome shotgun sequence
ERR7738937_1.fastq.gz	gtdb_genomes_reps_r207/GCA/900/548/545/GCA_900548545.1_genomic.fna.gz	0.0127	0.0072	98.98	1.233	98.88-99.07	1.233	1.17-1.30	2	1.791	4823/9228	97.93	53	URKX01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1101 genome assembly, contig: NODE_48_length_164078_cov_6.837011, whole genome shotgun sequence
