Sample_file	Genome_file	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	Contig_name
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/637/665/GCF_003637665.1_genomic.fna.gz	90.88	0.440	89.90-91.85	0.440	0.29-0.62	1	1.146	137/7119	88.03	NZ_MVWR01000001.1 Helicobacter pylori strain HP12038 Contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/255/GCF_007858255.1_genomic.fna.gz	90.86	6.000	NA-NA	HIGH	NA-NA	6	6.355	1383/26968	90.86	NZ_VFEU01000010.1 Pseudomonas rhodesiae strain DSM 14020 10_202291_35.0929, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/018/332/475/GCF_018332475.1_genomic.fna.gz	90.86	0.104	89.43-92.45	0.104	0.06-0.17	1	1.063	127/23548	84.50	NZ_BOQB01000001.1 Bacillus sanguinis strain BML-BC004 BML-BC004_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/571/225/GCF_002571225.1_genomic.fna.gz	90.84	0.103	89.31-92.79	0.103	0.05-0.17	1	1.062	129/24496	84.43	NZ_NVEC01000100.1 Bacillus sp. AFS059628 AFS059628_102_B4_Contig100_140514, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/281/345/GCF_005281345.1_genomic.fna.gz	90.83	0.079	88.66-91.14	0.079	0.07-0.16	1	1.366	93/22360	83.79	NZ_SZXJ01000046.1 Citrobacter sp. wls619 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/325/GCF_016406325.1_genomic.fna.gz	90.82	9.000	NA-NA	HIGH	NA-NA	9	9.868	945/18711	90.82	NZ_CP066370.1 Shewanella putrefaciens strain ATCC 8071 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/296/165/GCF_009296165.1_genomic.fna.gz	90.82	6.000	NA-NA	HIGH	NA-NA	6	6.454	1263/25011	90.82	NZ_VUAZ01000001.1 Pseudomonas kitaguniensis strain MAFF 212408 MAFF212408_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/035/GCF_014269035.2_genomic.fna.gz	90.82	6.000	NA-NA	HIGH	NA-NA	6	5.761	1226/24280	90.82	NZ_JABWRP020000001.1 Pseudomonas vlassakiae strain RW4S2 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/464/915/GCF_013464915.1_genomic.fna.gz	90.81	0.374	90.11-91.45	0.374	0.29-0.47	1	1.339	322/19879	87.55	NZ_RAVT01000001.1 Stenotrophomonas maltophilia strain PC315 sm-PC315-DE13_lib12640_0, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/011/067/105/GCF_011067105.1_genomic.fna.gz	90.79	0.949	90.31-91.08	0.949	0.80-1.17	1	1.629	447/14337	89.42	NZ_CP049357.1 Deinococcus wulumuqiensis R12 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/025/705/GCF_002025705.1_genomic.fna.gz	90.79	6.000	NA-NA	HIGH	NA-NA	6	5.922	1299/25967	90.79	NZ_CP018846.1 Pseudomonas putida strain AA7 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/627/325/GCF_022627325.1_genomic.fna.gz	90.79	6.000	NA-NA	HIGH	NA-NA	6	5.788	1208/24186	90.79	NZ_JAETZZ010000001.1 Pseudomonas putida strain HAI-2 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/818/115/GCF_003818115.1_genomic.fna.gz	90.78	0.080	87.94-91.73	0.080	0.07-0.18	1	1.093	86/20937	83.76	NZ_RPOI01000001.1 Citrobacter youngae strain CCUG 30791 citrobacter_youngae_CCUG30791T_0000001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/282/535/GCF_000282535.1_genomic.fna.gz	90.78	6.000	NA-NA	HIGH	NA-NA	6	5.959	1251/25119	90.78	NZ_AKJC01000001.1 Pseudomonas sp. GM84 PMI38_contig2.2, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/765/GCF_013386765.1_genomic.fna.gz	90.77	6.000	NA-NA	HIGH	NA-NA	6	6.481	1509/30341	90.77	NZ_JACARE010000001.1 Pseudomonas yamanorum strain IPO3780 IPO_3780_S49_L003_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/145/215/GCF_000145215.1_genomic.fna.gz	90.76	15.000	NA-NA	HIGH	NA-NA	15	13.303	511/10336	90.76	NC_014392.1 Caldicellulosiruptor obsidiansis OB47, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/008/364/625/GCF_008364625.1_genomic.fna.gz	90.75	0.085	88.49-91.60	0.085	0.07-0.18	1	1.207	87/19837	83.93	NZ_VTTY01000011.1 Enterobacter dykesii strain E1 NODE_10_length_174441_cov_48.822905, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/022/728/415/GCA_022728415.1_genomic.fna.gz	90.74	0.165	89.43-92.57	0.165	0.09-0.26	1	1.091	121/15549	85.50	JAIJJM010000799.1 MAG: Collinsella sp. isolate Map_57_008 contig_100_10008, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/730/665/GCF_000730665.1_genomic.fna.gz	90.73	6.000	NA-NA	HIGH	NA-NA	6	5.798	1126/22980	90.73	NZ_BBIV01000097.1 Pseudomonas plecoglossicida NBRC 103162 = DSM 15088 strain NBRC 103162, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/731/675/GCF_000731675.1_genomic.fna.gz	90.72	5.000	NA-NA	HIGH	NA-NA	5	5.818	1247/25543	90.72	NZ_JMIT01000001.1 Pseudomonas capeferrum strain WCS358 WCS358-Sc1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/283/765/GCF_023283765.1_genomic.fna.gz	90.70	10.000	NA-NA	HIGH	NA-NA	10	9.751	998/20575	90.70	NZ_JAKILG010000001.1 Shewanella profunda strain DSM 15900 contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/799/165/GCF_002799165.1_genomic.fna.gz	90.66	0.379	90.06-91.29	0.379	0.30-0.48	1	1.367	324/20900	87.42	NZ_NERE01000004.1 Stenotrophomonas maltophilia strain G51 G51_contig001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/204/795/GCF_002204795.1_genomic.fna.gz	90.66	6.000	NA-NA	HIGH	NA-NA	6	6.397	1368/28580	90.66	NZ_NIXO01000001.1 Pseudomonas sp. K2I15 contig001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/874/965/GCF_002874965.1_genomic.fna.gz	90.64	6.000	NA-NA	HIGH	NA-NA	6	6.377	1401/29433	90.64	NZ_CP025624.1 Pseudomonas sp. NC02 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/913/776/385/GCA_913776385.1_genomic.fna.gz	90.63	0.349	89.89-91.30	0.349	0.26-0.46	1	1.323	269/18708	87.21	CAJYLR010000001.1 uncultured Stenotrophomonas sp. isolate S3C1435_SP48 genome assembly, contig: S3Ck127_453314, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/145/GCF_016406145.1_genomic.fna.gz	90.61	6.000	NA-NA	HIGH	NA-NA	6	5.963	1169/24814	90.61	NZ_CP066306.1 Pseudomonas putida strain BR-PH17 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/269/205/GCF_014269205.2_genomic.fna.gz	90.61	6.000	NA-NA	HIGH	NA-NA	6	5.853	1232/26166	90.61	NZ_JABWRY020000001.1 Pseudomonas kermanshahensis strain SWRI100 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/518/235/GCF_023518235.1_genomic.fna.gz	90.61	0.277	89.70-91.47	0.277	0.19-0.37	1	1.249	241/20514	86.64	NZ_CP090423.1 Stenotrophomonas maltophilia strain GYH chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/235/465/GCF_000235465.1_genomic.fna.gz	90.60	5.000	NA-NA	HIGH	NA-NA	5	5.190	416/8877	90.60	NZ_JH378894.1 Fusobacterium sp. oral taxon 370 str. F0437 Scfld2, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/313/935/GCF_000313935.1_genomic.fna.gz	90.59	0.146	89.05-92.62	0.146	0.07-0.24	1	1.099	111/16495	85.10	NZ_AMSS01000001.1 Acinetobacter sp. WC-141 ctg7180000006320, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/431/665/GCF_001431665.1_genomic.fna.gz	90.59	0.360	89.80-91.26	0.360	0.27-0.48	1	1.297	286/19506	87.27	NZ_LLXV01000001.1 Stenotrophomonas maltophilia strain LMG 978 contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/935/715/GCF_012935715.1_genomic.fna.gz	90.55	6.000	NA-NA	HIGH	NA-NA	6	6.344	1431/31042	90.55	NZ_CP052860.1 Pseudomonas sp. ADAK13 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/008/692/785/GCF_008692785.1_genomic.fna.gz	90.55	0.083	88.25-90.87	0.083	0.07-0.16	1	1.274	84/21232	83.66	NZ_VXJV01000001.1 Salmonella enterica subsp. diarizonae strain CCUG 30040T contig_0000001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/618/085/GCA_001618085.1_genomic.fna.gz	90.55	0.179	88.74-92.08	0.179	0.09-0.34	1	1.309	81/9857	85.65	LAEK01000014.1 Neisseria flavescens strain CNF seq0014, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/268/455/GCF_014268455.2_genomic.fna.gz	90.54	6.000	NA-NA	HIGH	NA-NA	6	6.481	1188/25890	90.54	NZ_CP077085.1 Pseudomonas shahriarae strain SWRI52 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/364/355/GCF_013364355.1_genomic.fna.gz	90.52	0.190	89.23-92.16	0.190	0.10-0.28	1	1.223	157/19529	85.59	NZ_CP054931.1 Stenotrophomonas sp. NA06056 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/618/065/GCA_001618065.1_genomic.fna.gz	90.50	0.125	88.41-91.38	0.125	0.10-0.28	1	1.500	60/10099	84.76	LAEI01000012.1 Neisseria flavescens strain CD-NF2 seq0027, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/406/305/GCF_016406305.1_genomic.fna.gz	90.50	9.000	NA-NA	HIGH	NA-NA	9	9.766	884/19517	90.50	NZ_CP066369.1 Shewanella putrefaciens strain CGMCC-1.6515 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/464/485/GCF_013464485.1_genomic.fna.gz	90.49	0.360	89.82-91.14	0.360	0.28-0.46	1	1.333	297/21145	87.15	NZ_RAUX01000001.1 Stenotrophomonas maltophilia strain E77 sm-E77_lib12335_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/012/985/465/GCF_012985465.1_genomic.fna.gz	90.49	6.000	NA-NA	HIGH	NA-NA	6	6.363	1227/27215	90.49	NZ_JAAQWN010000010.1 Pseudomonas sp. WS 5079 10_181710_15.2042, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/277/405/GCF_000277405.1_genomic.fna.gz	90.48	0.474	89.51-91.39	0.474	0.33-0.69	1	1.192	120/6925	87.74	NC_017741.1 Helicobacter pylori Shi112, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/105/735/GCF_900105735.1_genomic.fna.gz	90.48	6.000	NA-NA	HIGH	NA-NA	6	6.422	1354/30076	90.48	NZ_LT629793.1 Pseudomonas yamanorum strain LMG 27247 chromosome I
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/019/823/065/GCF_019823065.1_genomic.fna.gz	90.48	6.000	NA-NA	HIGH	NA-NA	6	5.853	1199/26641	90.48	NZ_CP081966.1 Pseudomonas mosselii strain DSM 17497 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/018/323/885/GCF_018323885.1_genomic.fna.gz	90.47	0.111	88.53-92.30	0.111	0.06-0.19	1	1.340	106/21752	84.22	NZ_AP024585.1 Citrobacter amalonaticus strain JCM 1661 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/739/065/GCF_000739065.1_genomic.fna.gz	90.46	15.000	NA-NA	HIGH	NA-NA	15	15.315	308/6890	90.46	NZ_CP009149.1 Methanocaldococcus bathoardescens strain JH146 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/952/855/GCF_001952855.1_genomic.fna.gz	90.45	6.000	NA-NA	HIGH	NA-NA	6	6.393	1340/30041	90.45	NZ_LPNO01000001.1 Pseudomonas sp. ATCC PTA-122608 scaffold_0, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/013/386/825/GCF_013386825.1_genomic.fna.gz	90.45	6.000	NA-NA	HIGH	NA-NA	6	6.327	1389/31168	90.45	NZ_JACARC010000001.1 Pseudomonas sp. IPO3778 IPO_3778_S47_L003_contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/011/752/565/GCF_011752565.1_genomic.fna.gz	90.44	6.000	NA-NA	HIGH	NA-NA	6	6.007	1258/28305	90.44	NZ_VWXK01000100.1 Pantoea sp. Ap-967 NODE_100_length_518_cov_51.823529/0, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/275/GCF_007858275.1_genomic.fna.gz	90.44	6.000	NA-NA	HIGH	NA-NA	6	6.534	1218/27457	90.44	NZ_VFEV01000099.1 Pseudomonas proteolytica strain DSM 15321 100_572_25.9371, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/602/025/GCF_021602025.1_genomic.fna.gz	90.44	6.000	NA-NA	HIGH	NA-NA	6	5.851	1209/27286	90.44	NZ_BQHW01000001.1 Pseudomonas ceruminis strain BML-PP028 sequence001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/687/755/GCF_000687755.1_genomic.fna.gz	90.43	0.975	89.65-91.16	0.975	0.65-1.40	2	2.788	198/6881	89.18	NZ_JHXN01000001.1 Taylorella asinigenitalis ATCC 700933 T432DRAFT_scaffold00001.1_C, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/023/283/925/GCF_023283925.1_genomic.fna.gz	90.42	0.569	89.90-90.98	0.569	0.44-0.70	1	1.677	384/18466	88.26	NZ_JAKIKX010000001.1 Shewanella marisflavi strain JCM 12192 contig00001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/018/847/375/GCF_018847375.1_genomic.fna.gz	90.42	1.807	90.11-90.66	1.807	1.48-2.28	2	2.460	485/13064	89.92	NZ_CP072036.1 Akkermansia muciniphila strain Akk1573 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/913/778/665/GCA_913778665.1_genomic.fna.gz	90.41	0.327	89.56-91.23	0.327	0.24-0.43	1	1.335	242/19081	86.86	CAJYVQ010000001.1 uncultured Stenotrophomonas sp. isolate S1C1391_SP200 genome assembly, contig: S1Ck127_14995, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/920/835/GCF_004920835.1_genomic.fna.gz	90.40	0.341	89.58-91.26	0.341	0.24-0.46	1	1.237	257/19690	86.94	NZ_QFHO01000010.1 Stenotrophomonas maltophilia strain NEC1 NODE_10_length_145795_cov_21.4826_ID_1604, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/260/655/GCF_000260655.1_genomic.fna.gz	90.40	0.140	88.09-91.60	0.140	0.10-0.30	1	1.415	65/11103	84.72	NZ_AJMT01000001.1 Neisseria sicca VK64 ctg120005024847, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/007/858/285/GCF_007858285.1_genomic.fna.gz	90.40	6.000	NA-NA	HIGH	NA-NA	6	6.508	1124/25694	90.40	NZ_VFIL01000010.1 Pseudomonas brenneri strain DSM 15294 10_256788_39.1869, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/016/925/675/GCF_016925675.1_genomic.fna.gz	90.39	6.000	NA-NA	HIGH	NA-NA	6	6.455	1151/26341	90.39	NZ_CP070506.1 Pseudomonas sp. SDM007 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/739/735/GCF_000739735.1_genomic.fna.gz	90.38	1.763	90.17-90.53	1.763	1.52-2.01	2	2.403	1037/28423	89.87	NZ_BBJF01000050.1 Paraburkholderia ginsengisoli NBRC 100965, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/689/985/GCF_009689985.1_genomic.fna.gz	90.35	0.505	89.42-91.21	0.505	0.34-0.71	1	1.172	122/6855	87.81	NZ_QBAW01000001.1 Helicobacter pylori strain CHL25 CHL25_Contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/328/665/GCF_000328665.1_genomic.fna.gz	90.32	1.000	NA-NA	LOW	NA-NA	1	1.000	486/11397	90.32	NC_019977.1 Methanomethylovorans hollandica DSM 15978, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/382/445/GCF_000382445.1_genomic.fna.gz	90.31	1.506	90.06-90.53	1.506	1.26-1.76	2	2.100	633/18994	89.61	NZ_KB905472.1 Phocaeicola massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223 strain DSM 17679 aczJl-supercont1.1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/005/080/685/GCF_005080685.1_genomic.fna.gz	90.29	6.000	NA-NA	HIGH	NA-NA	6	5.992	1192/28281	90.29	NZ_CP039371.1 Pseudomonas putida strain 1290 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/120/335/GCF_900120335.1_genomic.fna.gz	90.28	0.505	89.42-91.17	0.505	0.35-0.69	1	1.202	119/7006	87.68	NZ_LT635477.1 Helicobacter pylori isolate HE147/09 chromosome I
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/025/525/GCF_000025525.1_genomic.fna.gz	90.28	15.000	NA-NA	HIGH	NA-NA	15	15.537	313/7444	90.28	NC_013887.1 Methanocaldococcus sp. FS406-22, complete sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/020/526/085/GCF_020526085.1_genomic.fna.gz	90.27	0.082	87.90-91.14	0.082	0.07-0.18	1	1.291	79/23428	83.23	NZ_CP084874.1 Klebsiella africana strain 200023 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/983/165/GCF_001983165.1_genomic.fna.gz	90.24	6.000	NA-NA	HIGH	NA-NA	6	6.437	1153/27814	90.24	NZ_MNPU01000100.1 Pseudomonas gessardii strain DSM 17152 100_3095_161.398, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/015/672/735/GCF_015672735.1_genomic.fna.gz	90.24	0.103	88.19-91.25	0.103	0.06-0.19	1	1.183	93/21104	83.95	NZ_JADABY010000001.1 Citrobacter sp. Res13-Sevr-PEB04-36 seq_tig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/020/099/315/GCA_020099315.1_genomic.fna.gz	90.22	0.101	88.07-91.33	0.101	0.07-0.20	1	1.247	89/21731	83.75	CP083650.1 Citrobacter europaeus strain FDAARGOS_1490 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/001/809/325/GCA_001809325.1_genomic.fna.gz	90.21	0.164	88.33-91.75	0.164	0.09-0.33	1	1.650	80/11839	85.11	KV796920.1 Neisseria sp. HMSC077D05 genomic scaffold Scaffold1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/024/181/385/GCF_024181385.1_genomic.fna.gz	90.21	0.781	89.75-90.57	0.781	0.65-0.97	1	1.363	273/12101	88.49	NZ_CP051305.1 Treponema sp. OMZ 798 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/001/653/475/GCF_001653475.1_genomic.fna.gz	90.20	0.527	89.35-91.04	0.527	0.37-0.75	1	1.178	118/6745	87.76	NZ_CP011487.1 Helicobacter pylori strain PNG84A chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/900/184/685/GCF_900184685.1_genomic.fna.gz	90.20	0.148	88.48-91.17	0.148	0.10-0.26	2	1.684	133/22809	84.71	NZ_FXXL01000007.1 Butyricimonas sp. Marseille-P3923, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/002/251/635/GCF_002251635.1_genomic.fna.gz	90.18	6.000	NA-NA	HIGH	NA-NA	6	6.477	1152/28378	90.18	NZ_NMOJ01000001.1 Pseudomonas mandelii strain 6A1 pm_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/697/105/GCF_014697105.1_genomic.fna.gz	90.17	1.577	89.93-90.42	1.577	1.36-1.79	2	2.109	813/24969	89.54	NZ_JACJRF010000001.1 Anabaena subtropica FACHB-260 contig1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/331/265/GCF_004331265.1_genomic.fna.gz	90.16	0.091	88.05-90.70	0.091	0.08-0.18	1	1.185	81/21216	83.56	NZ_SJOO01000001.1 Enterobacter wuhouensis strain WCHEW120002 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/004/684/085/GCF_004684085.1_genomic.fna.gz	90.16	0.343	89.24-90.85	0.343	0.26-0.47	1	1.180	239/19749	86.73	NZ_SRHZ01000001.1 Stenotrophomonas maltophilia strain D5.1 Contig_1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/022/749/515/GCF_022749515.1_genomic.fna.gz	90.15	0.157	88.24-91.48	0.157	0.11-0.30	1	1.721	61/10225	84.77	NZ_CP094242.1 Morococcus cerebrosus strain CIP 81.93 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/000/759/755/GCA_000759755.1_genomic.fna.gz	90.13	0.101	88.39-91.61	0.101	0.07-0.18	1	1.023	88/21353	83.77	BBMW01000030.1 Citrobacter werkmanii NBRC 105721 DNA, contig: CIWKM30, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/902/859/915/GCF_902859915.1_genomic.fna.gz	90.12	1.995	89.99-90.30	1.995	1.71-2.17	2	2.328	1173/33719	89.73	NZ_CADIKK010000001.1 Paraburkholderia ultramafica strain LMG 28614 isolate LMG 28614, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/003/231/305/GCF_003231305.1_genomic.fna.gz	90.10	6.000	NA-NA	HIGH	NA-NA	6	5.874	1028/26058	90.10	NZ_QKVM01000001.1 Pseudomonas sichuanensis strain WCHPs060039 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCA/009/363/175/GCA_009363175.1_genomic.fna.gz	90.09	0.120	88.54-91.89	0.120	0.06-0.19	1	1.277	112/24604	84.03	CP045205.1 Citrobacter telavivensis strain 6105 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/014/268/935/GCF_014268935.2_genomic.fna.gz	90.07	6.000	NA-NA	HIGH	NA-NA	6	5.982	984/25141	90.07	NZ_JABWRJ020000001.1 Pseudomonas peradeniyensis strain BW13M1 1, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/021/601/385/GCF_021601385.1_genomic.fna.gz	90.06	6.000	NA-NA	HIGH	NA-NA	6	5.967	991/25444	90.06	NZ_BQHO01000001.1 Pseudomonas parasichuanensis strain BML-PP020 sequence001, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/009/724/245/GCF_009724245.1_genomic.fna.gz	90.06	6.000	NA-NA	HIGH	NA-NA	6	6.427	1097/28169	90.06	NZ_WNNK01000010.1 Pseudomonas spelaei strain CCM 7893 Pseudomonas_CCM7893_cont10_216379nt_UniDepth_1.00x, whole genome shotgun sequence
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/730/425/GCF_000730425.1_genomic.fna.gz	90.06	6.000	NA-NA	HIGH	NA-NA	6	6.297	1010/25943	90.06	NZ_CP008896.1 Pseudomonas fluorescens strain UK4 chromosome, complete genome
meslier_reads/pacbio_subsamp.fq	gtdb_genomes_reps_r214/database/GCF/000/210/075/GCF_000210075.1_genomic.fna.gz	90.06	0.960	89.65-90.36	0.960	0.82-1.15	1	1.539	618/25349	88.71	NC_021017.1 Bacteroides xylanisolvens XB1A, complete sequence
